speed,serial,camera,timestamp,latitude,longitude,horizontal_accuracy,gps_last_update_unix,notes,sourceFolder,flower?,boxes_xywh,confs,clss,GPSpoint
50.0,319522065401.0,RS2,20251031_194413_022878Z,39.6271213,-111.6369741,0.014,1761939852.8257334,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[780.078125, 498.7795715332031, 40.40557861328125, 30.86016845703125], [1491.4320068359375, 231.018798828125, 24.65087890625, 68.9927978515625]]","[0.6118350028991699, 0.5316137075424194]","[2.0, 0.0]","['[  39.62712374 -111.63697823]', '[  39.62712485 -111.63697607]']"
50.0,217222062474.0,RS1,20251031_194413_054062Z,39.6271213,-111.6369741,0.014,1761939852.8257334,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[693.7379760742188, 788.4937744140625, 54.1566162109375, 131.6417236328125]]",[0.8100350499153137],[2.0],['[  39.62712293 -111.63698154]']
50.0,211622067750.0,RS3,20251031_194413_096670Z,39.6271213,-111.6369741,0.014,1761939852.8257334,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1391.388427734375, 43.432167053222656, 124.5859375, 81.79681396484375]]",[0.868386447429657],[2.0],['[  39.62712624 -111.636973  ]']
50.0,217222062474.0,RS1,20251031_194413_270938Z,39.6271206,-111.636974,0.014,1761939853.2295728,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[748.7791748046875, 520.8899536132812, 44.04669189453125, 111.3857421875]]",[0.8346995711326599],[2.0],['[  39.62712286 -111.63698144]']
50.0,319522065401.0,RS2,20251031_194413_403817Z,39.6271206,-111.636974,0.014,1761939853.2295728,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1547.106201171875, 444.7203674316406, 27.0772705078125, 57.91790771484375], [1547.106201171875, 444.7203674316406, 27.0772705078125, 57.91790771484375]]","[0.44223102927207947, 0.27891525626182556]","[0.0, 1.0]","['[  39.62712318 -111.63697624]', '[  39.62712318 -111.63697624]']"
50.0,319522065401.0,RS2,20251031_194413_543232Z,39.6271206,-111.636974,0.014,1761939853.2295728,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1452.682861328125, 312.2812194824219, 24.09814453125, 57.33026123046875]]",[0.4946850538253784],[0.0],['[  39.62712374 -111.63697625]']
50.0,217222062474.0,RS1,20251031_194413_561621Z,39.6271206,-111.636974,0.014,1761939853.2295728,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[781.9566650390625, 358.1505432128906, 44.29364013671875, 98.8135986328125]]",[0.6733918190002441],[2.0],['[  39.62712345 -111.63698145]']
50.0,217222062474.0,RS1,20251031_194413_736046Z,39.6271198,-111.636974,0.014,1761939853.627688,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[808.0344848632812, 229.5429229736328, 35.6341552734375, 85.34805297851562]]",[0.6543744802474976],[0.0],['[  39.62712333 -111.63698145]']
50.0,319522065401.0,RS2,20251031_194413_809022Z,39.6271198,-111.636974,0.014,1761939853.627688,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1384.8724365234375, 208.2251739501953, 22.372314453125, 55.350860595703125]]",[0.526046633720398],[0.0],['[  39.62712354 -111.63697625]']
50.0,217222062474.0,RS1,20251031_194413_989610Z,39.6271198,-111.636974,0.014,1761939853.627688,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[821.845458984375, 165.383056640625, 34.73468017578125, 84.65491485595703]]",[0.6793684959411621],[0.0],['[  39.62712376 -111.63698145]']
50.0,319522065401.0,RS2,20251031_194414_117783Z,39.6271191,-111.6369739,0.014,1761939854.0300536,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1334.232177734375, 133.11865234375, 18.4000244140625, 50.61940002441406]]",[0.266932874917984],[1.0],['[  39.62712342 -111.63697614]']
50.0,217222062474.0,RS1,20251031_194414_231165Z,39.6271191,-111.6369739,0.014,1761939854.0300536,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[835.804443359375, 100.60282897949219, 32.93548583984375, 75.9581298828125]]",[0.3838457465171814],[0.0],['[  39.62712363 -111.63698135]']
50.0,211622067750.0,RS3,20251031_194414_276099Z,39.6271191,-111.6369739,0.014,1761939854.0300536,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[608.2310791015625, 77.45269012451172, 25.19622802734375, 43.88862609863281]]",[0.4516858160495758],[1.0],['[  39.62712388 -111.63697614]']
50.0,217222062474.0,RS1,20251031_194414_591197Z,39.6271184,-111.6369739,0.014,1761939854.432762,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[849.958251953125, 47.220008850097656, 30.48065185546875, 69.66902160644531]]",[0.5250294804573059],[0.0],['[  39.62712351 -111.63698134]']
50.0,211622067750.0,RS3,20251031_194414_602293Z,39.6271184,-111.6369739,0.014,1761939854.432762,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[642.274658203125, 26.325542449951172, 29.423828125, 42.11219787597656]]",[0.3182009160518646],[1.0],['[  39.62712377 -111.63697615]']
50.0,217222062474.0,RS1,20251031_194415_494891Z,39.6271167,-111.6369741,0.014,1761939855.2319748,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1766.8604736328125, 511.5341491699219, 41.111083984375, 54.56793212890625]]",[0.25026893615722656],[1.0],['[  39.62711907 -111.63697919]']
50.0,211622067750.0,RS3,20251031_194415_526888Z,39.6271167,-111.6369741,0.014,1761939855.2319748,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1579.94775390625, 622.1956787109375, 30.3892822265625, 68.9954833984375]]",[0.6096464991569519],[0.0],['[  39.62711871 -111.63697356]']
50.0,319522065401.0,RS2,20251031_194415_603706Z,39.6271167,-111.6369741,0.014,1761939855.2319748,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[377.96484375, 483.9877624511719, 35.974945068359375, 54.42462158203125]]",[0.4581257104873657],[0.0],['[  39.62711915 -111.63697919]']
50.0,211622067750.0,RS3,20251031_194415_817507Z,39.6271157,-111.6369741,0.014,1761939855.6262913,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1467.2181396484375, 428.83514404296875, 22.522216796875, 55.6505126953125]]",[0.3997742235660553],[0.0],['[  39.62711831 -111.63697357]']
50.0,319522065401.0,RS2,20251031_194415_857682Z,39.6271157,-111.6369741,0.014,1761939855.6262913,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[464.54998779296875, 339.20166015625, 24.626678466796875, 49.136810302734375]]",[0.465988427400589],[0.0],['[  39.62711873 -111.6369792 ]']
50.0,211622067750.0,RS3,20251031_194416_019259Z,39.6271157,-111.6369741,0.014,1761939855.6262913,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1415.102783203125, 323.7790832519531, 18.8226318359375, 49.08111572265625]]",[0.3034541606903076],[0.0],['[  39.62711876 -111.63697355]']
50.0,319522065401.0,RS2,20251031_194416_327543Z,39.6271149,-111.6369741,0.014,1761939856.0326753,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[572.216552734375, 178.77462768554688, 19.02203369140625, 41.07975769042969]]",[0.2601708769798279],[1.0],['[  39.6271189  -111.63697918]']
50.0,319522065401.0,RS2,20251031_194416_604935Z,39.627114,-111.6369741,0.014,1761939856.428944,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[611.3812255859375, 109.10962677001953, 15.43731689453125, 31.974563598632812]]",[0.48879894614219666],[1.0],['[  39.62711862 -111.6369792 ]']
50.0,319522065401.0,RS2,20251031_194416_850166Z,39.627113,-111.6369742,0.014,1761939856.8264327,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[637.388916015625, 63.16992950439453, 14.28363037109375, 31.905620574951172]]",[0.6092574000358582],[1.0],['[  39.62711811 -111.63697931]']
50.0,211622067750.0,RS3,20251031_194419_071949Z,39.6271089,-111.6369742,0.014,1761939858.8266296,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1230.460205078125, 60.81820297241211, 21.9102783203125, 65.74112701416016]]",[0.2675215005874634],[0.0],['[  39.62711374 -111.63697382]']
50.0,211622067750.0,RS3,20251031_194421_322996Z,39.6271033,-111.6369742,0.014,1761939861.2295527,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1547.3092041015625, 377.19097900390625, 65.617919921875, 103.75271606445312]]",[0.7332226037979126],[0.0],['[  39.62710601 -111.63697342]']
50.0,319522065401.0,RS2,20251031_194421_364816Z,39.6271033,-111.6369742,0.014,1761939861.2295527,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1763.0648193359375, 774.7221069335938, 190.159912109375, 229.2322998046875]]",[0.9006152749061584],[2.0],['[  39.62710486 -111.63697655]']
50.0,211622067750.0,RS3,20251031_194421_568772Z,39.6271033,-111.6369742,0.014,1761939861.2295527,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[50.94598388671875, 524.880126953125, 101.8919677734375, 191.12677001953125]]",[0.9064620137214661],[2.0],['[  39.6271054  -111.63697686]']
50.0,319522065401.0,RS2,20251031_194421_649159Z,39.6271023,-111.6369742,0.014,1761939861.6260326,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1576.38720703125, 513.490478515625, 126.3486328125, 196.5908203125]]",[0.8628482222557068],[2.0],['[  39.62710445 -111.63697658]']
50.0,211622067750.0,RS3,20251031_194421_807389Z,39.6271023,-111.6369742,0.014,1761939861.6260326,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[180.6922149658203, 389.1200866699219, 82.55538940429688, 169.17645263671875], [1409.7353515625, 196.8855438232422, 57.143798828125, 80.67117309570312]]","[0.8887013792991638, 0.38548794388771057]","[2.0, 0.0]","['[  39.62710485 -111.63697686]', '[  39.62710597 -111.63697345]']"
50.0,319522065401.0,RS2,20251031_194421_849430Z,39.6271023,-111.6369742,0.014,1761939861.6260326,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1474.427001953125, 377.38385009765625, 106.0721435546875, 169.8221435546875]]",[0.8542306423187256],[2.0],['[  39.62710492 -111.6369766 ]']
50.0,211622067750.0,RS3,20251031_194422_074977Z,39.6271015,-111.6369743,0.014,1761939862.0303037,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[326.02813720703125, 245.9491424560547, 62.275665283203125, 151.02456665039062]]",[0.8190314173698425],[2.0],['[  39.62710469 -111.63697692]']
50.0,319522065401.0,RS2,20251031_194422_106484Z,39.6271015,-111.6369743,0.014,1761939862.0303037,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1381.985107421875, 235.12339782714844, 79.4810791015625, 148.14492797851562]]",[0.8482787013053894],[2.0],['[  39.6271048 -111.6369767]']
50.0,211622067750.0,RS3,20251031_194422_395847Z,39.6271015,-111.6369743,0.014,1761939862.0303037,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[431.07354736328125, 142.399658203125, 52.144134521484375, 131.15679931640625]]",[0.826090931892395],[2.0],['[  39.62710536 -111.6369769 ]']
50.0,319522065401.0,RS2,20251031_194422_410628Z,39.6271015,-111.6369743,0.014,1761939862.0303037,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1321.564697265625, 138.12982177734375, 67.3177490234375, 129.17724609375]]",[0.8277541399002075],[2.0],['[  39.62710547 -111.63697669]']
50.0,211622067750.0,RS3,20251031_194422_610994Z,39.6271008,-111.6369744,0.014,1761939862.426272,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[495.48101806640625, 74.30181884765625, 41.605438232421875, 109.6785888671875]]",[0.6151278018951416],[1.0],['[  39.6271053  -111.63697701]']
50.0,319522065401.0,RS2,20251031_194422_617551Z,39.6271008,-111.6369744,0.014,1761939862.426272,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1282.580810546875, 74.46784210205078, 55.0841064453125, 113.10649108886719]]",[0.7811381220817566],[2.0],['[  39.62710537 -111.63697678]']
50.0,211622067750.0,RS3,20251031_194422_891178Z,39.6271001,-111.6369743,0.014,1761939862.8263223,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[529.437744140625, 44.03614807128906, 39.42669677734375, 84.08786010742188]]",[0.8092983365058899],[2.0],['[  39.62710502 -111.63697692]']
50.0,319522065401.0,RS2,20251031_194422_972216Z,39.6271001,-111.6369743,0.014,1761939862.8263223,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1250.2265625, 44.59815216064453, 50.412841796875, 83.8824462890625]]",[0.7391838431358337],[2.0],['[  39.62710512 -111.6369767 ]']
50.0,211622067750.0,RS3,20251031_194423_323604Z,39.6270994,-111.6369742,0.014,1761939863.230283,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[577.5950927734375, 21.132966995239258, 28.39874267578125, 38.44419479370117], [1431.414306640625, 400.9007568359375, 40.8271484375, 76.6649169921875]]","[0.3346306383609772, 0.3087047040462494]","[2.0, 0.0]","['[  39.62710486 -111.63697678]', '[  39.62710207 -111.63697374]']"
50.0,319522065401.0,RS2,20251031_194423_391025Z,39.6270994,-111.6369742,0.014,1761939863.230283,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1216.3380126953125, 20.71337890625, 34.804931640625, 36.80530548095703]]",[0.4327149987220764],[2.0],['[  39.627105   -111.63697663]']
50.0,211622067750.0,RS3,20251031_194423_551518Z,39.6270994,-111.6369742,0.014,1761939863.230283,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1364.9854736328125, 265.2099609375, 31.114013671875, 75.80224609375]]",[0.42736145853996277],[0.0],['[  39.62710268 -111.63697372]']
50.0,211622067750.0,RS3,20251031_194423_710744Z,39.6270985,-111.6369742,0.014,1761939863.6281433,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1315.646728515625, 167.52430725097656, 28.8763427734375, 68.18765258789062]]",[0.41438451409339905],[0.0],['[  39.62710241 -111.6369737 ]']
50.0,211622067750.0,RS3,20251031_194424_119951Z,39.6270976,-111.6369742,0.014,1761939864.0301433,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1278.0283203125, 90.13420104980469, 24.3809814453125, 66.7573471069336]]",[0.2710419297218323],[0.0],['[  39.62710215 -111.63697369]']
50.0,211622067750.0,RS3,20251031_194428_767544Z,39.6270883,-111.6369743,0.014,1761939868.4261453,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[471.9902648925781, 116.57963562011719, 24.96148681640625, 64.74154663085938]]",[0.3454369306564331],[0.0],['[  39.62709262 -111.63697693]']
50.0,211622067750.0,RS3,20251031_194429_006304Z,39.6270873,-111.6369744,0.014,1761939868.8261125,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[520.5944213867188, 51.67095947265625, 28.4278564453125, 64.794189453125]]",[0.25184333324432373],[0.0],['[  39.62709224 -111.63697706]']
50.0,217222062474.0,RS1,20251031_194429_952733Z,39.6270852,-111.6369744,0.014,1761939869.626413,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[812.9801025390625, 1038.71826171875, 87.92938232421875, 82.5633544921875]]",[0.39079591631889343],[1.0],['[  39.62708649 -111.6369816 ]']
50.0,217222062474.0,RS1,20251031_194430_476851Z,39.6270835,-111.6369743,0.014,1761939870.4269965,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[871.259521484375, 509.6236267089844, 55.39984130859375, 135.73480224609375]]",[0.6687816381454468],[1.0],['[  39.62708576 -111.63698147]']
50.0,217222062474.0,RS1,20251031_194430_703176Z,39.6270835,-111.6369743,0.014,1761939870.4269965,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[886.0046997070312, 393.41033935546875, 49.1661376953125, 125.34463500976562]]",[0.7463382482528687],[1.0],['[  39.62708616 -111.63698146]']
50.0,217222062474.0,RS1,20251031_194430_956113Z,39.6270827,-111.6369743,0.014,1761939870.8258293,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[894.2061767578125, 296.5267333984375, 41.10821533203125, 116.63925170898438]]",[0.7927266359329224],[1.0],['[  39.62708579 -111.63698145]']
50.0,217222062474.0,RS1,20251031_194431_204096Z,39.6270827,-111.6369743,0.014,1761939870.8258293,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[903.21728515625, 210.01425170898438, 35.53131103515625, 99.68281555175781]]",[0.7259362936019897],[1.0],['[  39.62708631 -111.63698145]']
50.0,217222062474.0,RS1,20251031_194431_469481Z,39.6270819,-111.6369743,0.014,1761939871.2291467,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[911.2027587890625, 132.03822326660156, 29.06060791015625, 90.71621704101562]]",[0.3765641152858734],[1.0],['[  39.62708609 -111.63698144]']
50.0,217222062474.0,RS1,20251031_194431_713261Z,39.6270811,-111.6369743,0.014,1761939871.6264827,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[920.9464721679688, 76.752197265625, 28.9866943359375, 83.16336059570312]]",[0.6419709920883179],[0.0],['[  39.62708582 -111.63698142]']
50.0,211622067750.0,RS3,20251031_194432_755022Z,39.6270795,-111.6369743,0.014,1761939872.427952,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1582.81689453125, 354.138671875, 56.8917236328125, 110.44558715820312]]",[0.4741041958332062],[0.0],['[  39.62708229 -111.63697339]']
50.0,211622067750.0,RS3,20251031_194433_259124Z,39.6270777,-111.6369743,0.014,1761939873.2329652,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1413.817626953125, 125.02456665039062, 35.82958984375, 85.43059539794922]]",[0.45477211475372314],[0.0],['[  39.62708187 -111.63697337]']
50.0,319522065401.0,RS2,20251031_194433_305658Z,39.6270777,-111.6369743,0.014,1761939873.2329652,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1688.3115234375, 349.8638610839844, 46.56298828125, 43.76861572265625]]",[0.5775995850563049],[2.0],['[  39.62708069 -111.63697595]']
50.0,211622067750.0,RS3,20251031_194433_500019Z,39.6270777,-111.6369743,0.014,1761939873.2329652,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1373.783203125, 76.32469177246094, 32.3104248046875, 75.32328796386719]]",[0.5351266264915466],[0.0],['[  39.62708234 -111.63697337]']
50.0,211622067750.0,RS3,20251031_194433_747094Z,39.6270768,-111.6369741,0.014,1761939873.6262934,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1340.8931884765625, 29.261531829833984, 38.358642578125, 52.7755126953125]]",[0.38170111179351807],[2.0],['[  39.62708207 -111.63697313]']
50.0,211622067750.0,RS3,20251031_194435_017551Z,39.6270742,-111.6369741,0.014,1761939874.8262093,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1830.69482421875, 270.829345703125, 176.4246826171875, 179.92645263671875]]",[0.9022933840751648],[2.0],['[  39.6270772 -111.6369724]']
50.0,211622067750.0,RS3,20251031_194435_265184Z,39.6270733,-111.6369741,0.014,1761939875.2301445,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1709.2950439453125, 166.94387817382812, 147.94189453125, 145.17869567871094]]",[0.8572266101837158],[2.0],['[  39.62707695 -111.63697237]']
50.0,211622067750.0,RS3,20251031_194435_523211Z,39.6270733,-111.6369741,0.014,1761939875.2301445,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1631.126708984375, 96.42990112304688, 127.31787109375, 124.21305084228516]]",[0.8847513198852539],[2.0],['[  39.62707754 -111.63697233]']
50.0,211622067750.0,RS3,20251031_194435_756490Z,39.6270724,-111.6369741,0.014,1761939875.6287386,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1540.724853515625, 39.01296615600586, 103.2490234375, 73.29412078857422]]",[0.859348714351654],[2.0],['[  39.62707744 -111.63697232]']
50.0,211622067750.0,RS3,20251031_194436_017903Z,39.6270724,-111.6369741,0.014,1761939875.6287386,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1477.749267578125, 20.364036560058594, 57.1707763671875, 36.625091552734375]]",[0.37705206871032715],[2.0],['[  39.62707788 -111.63697242]']
